,Country/Region,Province/State,date,Deaths,Confirmed,Recovered,t2m,q2m,sp,tp,uvb,ssrd
2154,Mainland China,Hebei,2020-03-18,,,,283.94858,0.0020256746,94444.07,1.8725912e-06,83713.19,826359.0
2155,Mainland China,Hebei,2020-03-19,,,,281.8513,0.0018383645,94745.67,1.0005637e-06,87331.05,876013.2
2156,Mainland China,Hebei,2020-03-20,,,,285.32788,0.0030344718,94380.74,1.3396902e-05,85673.89,826532.1
2157,Mainland China,Hebei,2020-03-21,,,,280.7932,0.0030343975,95228.05,8.412334e-06,78524.195,738832.3
2158,Mainland China,Hebei,2020-03-22,,,,283.6738,0.0027648911,95465.195,0.0,88940.12,871105.75
2159,Mainland China,Hebei,2020-03-23,,,,nan,nan,nan,0.0,221598.83,2145575.5
2160,Mainland China,Tianjin,2019-11-01,,,,287.32083,0.005273663,102267.53,6.1007273e-07,47657.973,457947.0
2161,Mainland China,Tianjin,2019-11-02,,,,286.7641,0.005960184,102042.97,7.855216e-05,30338.799,254848.23
2162,Mainland China,Tianjin,2019-11-03,,,,282.3877,0.0031189008,102661.67,2.7785163e-07,31435.023,282102.16
2163,Mainland China,Tianjin,2019-11-04,,,,283.52005,0.0049412833,102260.59,-3.7252903e-09,49722.04,487930.97
2164,Mainland China,Tianjin,2019-11-05,,,,284.078,0.005005768,102102.03,-3.7252903e-09,49186.13,493832.97
2165,Mainland China,Tianjin,2019-11-06,,,,283.95758,0.005039545,101856.99,1.076877e-07,36365.02,340825.47
2166,Mainland China,Tianjin,2019-11-07,,,,280.12833,0.0030626317,102553.43,-3.7252903e-09,47256.285,494496.2
2167,Mainland China,Tianjin,2019-11-08,,,,281.89456,0.004588327,102177.8,-3.7252903e-09,47423.516,485413.53
2168,Mainland China,Tianjin,2019-11-09,,,,285.61075,0.006594312,101209.28,0.00056573487,40738.402,384303.53
2169,Mainland China,Tianjin,2019-11-10,,,,283.7295,0.004178899,100772.52,0.000120699806,29722.998,286252.72
2170,Mainland China,Tianjin,2019-11-11,,,,285.7899,0.004160367,101455.48,-3.7252903e-09,45792.684,468444.53
2171,Mainland China,Tianjin,2019-11-12,,,,287.28674,0.004804586,101500.63,-3.7252903e-09,43878.234,430855.38
2172,Mainland China,Tianjin,2019-11-13,,,,276.9722,0.0016855224,102401.375,-3.7252903e-09,44087.37,469805.72
2173,Mainland China,Tianjin,2019-11-14,,,,277.79626,0.0027652897,101439.95,-3.7252903e-09,43785.953,451718.28
2174,Mainland China,Tianjin,2019-11-15,,,,280.28708,0.004067545,101674.62,1.1578739e-07,41128.473,418885.72
2175,Mainland China,Tianjin,2019-11-16,,,,281.8838,0.004776377,101732.88,1.2028378e-05,25170.373,245970.19
2176,Mainland China,Tianjin,2019-11-17,,,,278.21906,0.0027211332,102171.875,5.4329407e-06,23102.404,194499.56
2177,Mainland China,Tianjin,2019-11-18,,,,273.0436,0.0010747323,102653.83,-3.7252903e-09,41601.1,456795.47
2178,Mainland China,Tianjin,2019-11-19,,,,274.66248,0.0016241238,102771.34,-3.7252903e-09,41205.16,448198.47
2179,Mainland China,Tianjin,2019-11-20,,,,277.3271,0.0030379647,102576.87,5.675211e-07,40653.02,423947.5
2180,Mainland China,Tianjin,2019-11-21,,,,278.82816,0.0040488658,102282.28,6.5258905e-07,24687.71,215229.98
2181,Mainland China,Tianjin,2019-11-22,,,,282.77966,0.005680716,101830.45,1.2474078e-08,36973.293,377646.78
2182,Mainland China,Tianjin,2019-11-23,,,,283.38,0.0058256914,102059.22,7.581749e-05,26647.975,242297.73
2183,Mainland China,Tianjin,2019-11-24,,,,274.04626,0.0010105144,103706.42,2.3494728e-09,37569.13,400025.47
2184,Mainland China,Tianjin,2019-11-25,,,,271.8582,0.001229485,103376.875,-3.7252903e-09,38816.867,430119.9
2185,Mainland China,Tianjin,2019-11-26,,,,273.95834,0.0015745888,103192.32,-3.7252903e-09,38335.74,405799.8
2186,Mainland China,Tianjin,2019-11-27,,,,271.67432,0.0013672716,103933.43,-3.7252903e-09,38104.023,410044.6
2187,Mainland China,Tianjin,2019-11-28,,,,271.6877,0.0019162181,103545.98,-3.7252903e-09,37598.184,398144.1
2188,Mainland China,Tianjin,2019-11-29,,,,274.3766,0.0028988854,103151.77,6.715019e-05,31787.643,312267.44
2189,Mainland China,Tianjin,2019-11-30,,,,273.5136,0.002328383,102745.63,6.3993144e-09,30387.03,284059.9
2190,Mainland China,Tianjin,2019-12-01,,,,273.01407,0.0014123226,102688.66,0.0,34896.12,366087.38
2191,Mainland China,Tianjin,2019-12-02,,,,273.79465,0.0013894052,102482.95,0.0,36888.41,399113.28
2192,Mainland China,Tianjin,2019-12-03,,,,275.86502,0.0018695769,102502.18,0.0,36648.61,390539.1
2193,Mainland China,Tianjin,2019-12-04,,,,275.74872,0.0021181905,103253.82,8.834653e-07,36345.14,388092.88
2194,Mainland China,Tianjin,2019-12-05,,,,270.01077,0.0016788528,104124.34,9.300526e-08,34932.332,382076.72
2195,Mainland China,Tianjin,2019-12-06,,,,271.11475,0.0023376609,103174.75,0.0,35429.395,375939.9
2196,Mainland China,Tianjin,2019-12-07,,,,272.01163,0.0025314703,102906.02,0.0,35722.43,383044.0
2197,Mainland China,Tianjin,2019-12-08,,,,271.73224,0.0030139587,102052.3,3.817576e-07,34735.504,358612.78
2198,Mainland China,Tianjin,2019-12-09,,,,271.60754,0.0029322356,101717.07,1.4923035e-07,30410.133,306191.5
2199,Mainland China,Tianjin,2019-12-10,,,,273.84943,0.0021901783,101782.95,0.0,35223.566,367911.66
2200,Mainland China,Tianjin,2019-12-11,,,,271.6997,0.0011055825,102663.34,0.0,35257.504,385434.62
2201,Mainland China,Tianjin,2019-12-12,,,,271.7477,0.0015250933,102398.59,0.0,35204.203,378977.34
2202,Mainland China,Tianjin,2019-12-13,,,,274.30563,0.001632049,102728.13,0.0,35190.38,374657.03
2203,Mainland China,Tianjin,2019-12-14,,,,274.48352,0.0025547566,102949.555,0.0,32771.184,329162.9
2204,Mainland China,Tianjin,2019-12-15,,,,275.7048,0.003276077,102429.02,0.0001166983,28766.701,274774.12
2205,Mainland China,Tianjin,2019-12-16,,,,273.9524,0.003588964,101836.195,0.00012276969,8394.55,63100.484
2206,Mainland China,Tianjin,2019-12-17,,,,272.2756,0.0015437591,103020.66,0.0,33651.387,353452.28
2207,Mainland China,Tianjin,2019-12-18,,,,270.86447,0.0016589593,102907.65,0.0,34705.65,367948.03
2208,Mainland China,Tianjin,2019-12-19,,,,269.0292,0.0011936971,103026.91,0.0,34846.59,374984.34
2209,Mainland China,Tianjin,2019-12-20,,,,269.21335,0.0014557845,102608.91,0.0,34751.465,370966.62
2210,Mainland China,Tianjin,2019-12-21,,,,272.02664,0.0020859493,102187.25,6.9367303e-07,34938.37,373924.7
2211,Mainland China,Tianjin,2019-12-22,,,,271.56433,0.0025062317,102148.88,1.7921117e-06,28472.596,285851.12
2212,Mainland China,Tianjin,2019-12-23,,,,271.84964,0.0023699058,102888.945,1.214868e-06,28122.805,288197.1
2213,Mainland China,Tianjin,2019-12-24,,,,272.90515,0.0028154736,102384.7,1.619817e-06,24617.176,238918.34
2214,Mainland China,Tianjin,2019-12-25,,,,272.92654,0.0021958086,102533.98,2.7514236e-07,30890.123,299085.78
2215,Mainland China,Tianjin,2019-12-26,,,,271.4166,0.001667646,102403.17,3.3321595e-07,35048.67,373858.53
2216,Mainland China,Tianjin,2019-12-27,,,,272.00043,0.0020665843,102004.92,0.0,35510.36,376189.28
2217,Mainland China,Tianjin,2019-12-28,,,,273.09808,0.002873093,101756.42,5.820766e-09,35522.13,372062.53
2218,Mainland China,Tianjin,2019-12-29,,,,273.26028,0.0022874556,102417.945,3.8805106e-09,34846.746,357961.16
2219,Mainland China,Tianjin,2019-12-30,,,,264.9463,0.00057116826,104016.74,0.0,36006.29,404252.2
2220,Mainland China,Tianjin,2019-12-31,,,,265.82004,0.00078657514,103375.03,0.0,36231.9,403873.1
2221,Mainland China,Tianjin,2020-01-01,,,,267.9902,0.0012735999,103014.45,0.0,36472.254,389980.8
2222,Mainland China,Tianjin,2020-01-02,,,,269.54675,0.0014103393,102941.555,0.0,32817.08,332788.28
2223,Mainland China,Tianjin,2020-01-03,,,,271.74475,0.0018140688,102636.75,0.0,37059.66,391115.12
2224,Mainland China,Tianjin,2020-01-04,,,,272.85876,0.00232504,102857.42,0.0,37321.727,392774.88
2225,Mainland China,Tianjin,2020-01-05,,,,273.77625,0.0032364845,102783.23,0.00013422297,24390.943,223816.8
2226,Mainland China,Tianjin,2020-01-06,,,,273.56653,0.0032123432,102346.88,1.962699e-06,30609.637,275418.75
2227,Mainland China,Tianjin,2020-01-07,,,,272.58762,0.001781609,102429.59,1.571614e-06,18743.682,162045.7
2228,Mainland China,Tianjin,2020-01-08,,,,270.94943,0.0017600429,102749.72,0.0,38619.676,411670.53
2229,Mainland China,Tianjin,2020-01-09,,,,271.19788,0.0023214212,102568.0,0.0,38873.684,403598.9
2230,Mainland China,Tianjin,2020-01-10,,,,272.05032,0.0017808621,102459.65,0.0,39494.926,416502.9
2231,Mainland China,Tianjin,2020-01-11,,,,270.6531,0.0016568161,102499.58,4.1182093e-07,26031.969,235239.44
2232,Mainland China,Tianjin,2020-01-12,,,,269.79266,0.0015680451,102330.83,4.600169e-09,39723.316,411785.3
2233,Mainland China,Tianjin,2020-01-13,,,,268.4927,0.0010983119,102609.99,0.0,40672.402,433475.2
2234,Mainland China,Tianjin,2020-01-14,,,,268.1808,0.0012756743,102907.97,7.363093e-08,40672.527,432161.88
2235,Mainland China,Tianjin,2020-01-15,,,,269.2078,0.0016988325,102918.82,0.0,41393.08,436233.8
2236,Mainland China,Tianjin,2020-01-16,,,,270.5063,0.0020481714,102897.1,0.0,39006.246,381849.9
2237,Mainland China,Tianjin,2020-01-17,,,,270.20932,0.0020884718,102524.45,0.0,38425.562,376605.62
2238,Mainland China,Tianjin,2020-01-18,,,,270.94287,0.0022435063,102090.63,0.0,39637.297,391895.2
2239,Mainland China,Tianjin,2020-01-19,,,,273.5979,0.0014505871,102101.42,0.0,43293.727,456030.9
2240,Mainland China,Tianjin,2020-01-20,,,,271.97003,0.0014932938,102634.32,0.0,43611.44,467529.8
2241,Mainland China,Tianjin,2020-01-21,,,,272.60498,0.0023907793,102291.35,1.6100593e-08,38895.176,368683.9
2242,Mainland China,Tianjin,2020-01-22,,4.0,,272.16757,0.002648368,102258.38,0.0,44147.117,448229.5
2243,Mainland China,Tianjin,2020-01-23,,4.0,,273.5068,0.0022739912,103117.32,0.0,44874.06,461382.28
2244,Mainland China,Tianjin,2020-01-24,,8.0,,271.2293,0.002094497,103532.82,0.0,44210.473,450408.53
2245,Mainland China,Tianjin,2020-01-25,,10.0,,271.44202,0.002228181,103188.93,0.0,44158.76,448051.2
2246,Mainland China,Tianjin,2020-01-26,,14.0,,271.92377,0.002470479,102942.66,0.0,42289.004,421196.88
2247,Mainland China,Tianjin,2020-01-27,,23.0,,273.6283,0.0026635898,102296.22,5.520203e-08,38592.95,354643.12
2248,Mainland China,Tianjin,2020-01-28,,24.0,,274.26727,0.0028285168,102395.12,2.2895508e-06,38350.242,359502.28
2249,Mainland China,Tianjin,2020-01-29,,27.0,,273.20554,0.0022382801,102452.58,1.3800507e-08,45644.723,454551.22
2250,Mainland China,Tianjin,2020-01-30,,31.0,,272.0759,0.0018832356,102345.48,0.0,48767.273,502151.88
2251,Mainland China,Tianjin,2020-01-31,,32.0,,274.5623,0.0020862247,102313.875,0.0,49249.56,502145.0
2252,Mainland China,Tianjin,2020-02-01,0.0,41.0,0.0,274.2532,0.0022661497,102800.37,0.00015524011,15576.48,151861.61
2253,Mainland China,Tianjin,2020-02-02,0.0,48.0,1.0,270.85364,0.0021679664,102815.15,3.0686773e-05,32459.426,298030.8
2254,Mainland China,Tianjin,2020-02-03,0.0,60.0,1.0,271.6088,0.0017231789,102537.17,0.0,48288.562,482569.9
2255,Mainland China,Tianjin,2020-02-04,0.0,67.0,2.0,269.65463,0.0013739611,103163.6,3.8575098e-07,52315.04,544468.5
2256,Mainland China,Tianjin,2020-02-05,1.0,69.0,2.0,268.80667,0.0017129582,103611.8,1.6972217e-05,35241.688,313186.22
2257,Mainland China,Tianjin,2020-02-06,1.0,79.0,2.0,269.6575,0.0020796747,103154.17,5.9103213e-06,35434.066,307805.6
2258,Mainland China,Tianjin,2020-02-07,1.0,81.0,2.0,270.59232,0.0023618864,102927.53,0.0,51759.086,528344.7
2259,Mainland China,Tianjin,2020-02-08,1.0,88.0,4.0,272.71027,0.0022587774,102927.15,0.0,54282.914,559009.7
2260,Mainland China,Tianjin,2020-02-09,1.0,91.0,4.0,274.41,0.0029405348,102016.83,0.0,55240.652,558913.06
2261,Mainland China,Tianjin,2020-02-10,1.0,95.0,8.0,276.50534,0.003254284,101746.37,0.0,56011.574,567972.1
2262,Mainland China,Tianjin,2020-02-11,2.0,106.0,10.0,277.4683,0.0038623565,101601.9,0.0,55942.027,561428.6
2263,Mainland China,Tianjin,2020-02-12,2.0,112.0,11.0,278.95096,0.0045004487,101185.09,3.6025252e-08,56008.09,552043.56
2264,Mainland China,Tianjin,2020-02-13,3.0,119.0,21.0,279.7109,0.0050652893,101280.97,0.00023192688,39238.03,337367.03
2265,Mainland China,Tianjin,2020-02-14,3.0,120.0,31.0,270.63657,0.0025388745,102705.34,0.0004643648,14914.254,107898.55
2266,Mainland China,Tianjin,2020-02-15,3.0,122.0,37.0,270.14478,0.0013636182,102764.055,5.7191674e-08,58924.24,587204.06
2267,Mainland China,Tianjin,2020-02-16,3.0,124.0,45.0,271.7629,0.0013330472,102735.77,8.466569e-09,58562.254,590738.94
2268,Mainland China,Tianjin,2020-02-17,3.0,125.0,46.0,274.12082,0.0019044179,102695.33,0.0,61410.59,630104.2
2269,Mainland China,Tianjin,2020-02-18,3.0,128.0,48.0,276.157,0.0027952245,102338.4,0.0,61709.05,615007.44
2270,Mainland China,Tianjin,2020-02-19,3.0,130.0,54.0,275.56955,0.0033639118,102613.0,0.0,62877.297,622188.9
2271,Mainland China,Tianjin,2020-02-20,3.0,131.0,59.0,275.25528,0.003805575,102808.99,3.899494e-05,51104.938,457924.47
2272,Mainland China,Tianjin,2020-02-21,3.0,132.0,62.0,277.25977,0.0025680216,102584.805,1.7764272e-06,57961.65,547070.0
2273,Mainland China,Tianjin,2020-02-22,3.0,135.0,65.0,276.72314,0.001775355,102756.375,0.0,64939.38,670029.75
2274,Mainland China,Tianjin,2020-02-23,3.0,135.0,81.0,278.75125,0.003244154,101760.0,0.0,65719.055,648340.56
2275,Mainland China,Tianjin,2020-02-24,3.0,135.0,87.0,279.40067,0.002982373,101812.49,2.2228023e-05,44810.598,389418.9
2276,Mainland China,Tianjin,2020-02-25,3.0,135.0,91.0,277.07483,0.0024874741,102482.12,0.0,36830.035,305290.12
2277,Mainland China,Tianjin,2020-02-26,3.0,135.0,96.0,276.05228,0.002546358,103212.12,0.0,62724.113,624059.3
2278,Mainland China,Tianjin,2020-02-27,3.0,136.0,102.0,276.06845,0.0025924118,102576.01,7.630848e-07,50627.04,448795.38
2279,Mainland China,Tianjin,2020-02-28,3.0,136.0,102.0,277.02213,0.003864955,101743.43,1.19555e-06,59902.777,579295.75
2280,Mainland China,Tianjin,2020-02-29,3.0,136.0,109.0,276.66397,0.0043727276,101970.34,3.665443e-05,23955.383,176672.44
2281,Mainland China,Tianjin,2020-03-01,3.0,136.0,111.0,276.56808,0.0023305905,102461.42,2.8966954e-06,66808.52,655594.2
2282,Mainland China,Tianjin,2020-03-02,3.0,136.0,111.0,278.049,0.0031144267,102179.945,0.00013750963,69514.19,688914.94
2283,Mainland China,Tianjin,2020-03-03,3.0,136.0,124.0,275.86713,0.0015758706,102576.43,0.0,73321.945,743735.44
2284,Mainland China,Tianjin,2020-03-04,3.0,136.0,124.0,274.02957,0.001591185,102921.16,0.0,73889.4,760960.06
2285,Mainland China,Tianjin,2020-03-05,3.0,136.0,128.0,277.9274,0.002610677,101865.195,0.0,74620.51,746719.0
2286,Mainland China,Tianjin,2020-03-06,3.0,136.0,128.0,280.82886,0.0043938463,101256.27,9.471522e-05,71203.09,673205.3
2287,Mainland China,Tianjin,2020-03-07,3.0,136.0,128.0,279.9777,0.0045721303,101548.4,7.8545776e-07,74805.47,729942.44
2288,Mainland China,Tianjin,2020-03-08,3.0,136.0,128.0,279.58868,0.0051000384,101434.93,0.0003027456,56206.504,501285.6
2289,Mainland China,Tianjin,2020-03-09,3.0,136.0,130.0,277.8748,0.004383788,101818.945,0.00011373195,44896.777,383806.97
2290,Mainland China,Tianjin,2020-03-10,3.0,136.0,131.0,278.14343,0.0022056608,101681.58,0.0,78934.8,802291.6
2291,Mainland China,Tianjin,2020-03-11,,,,282.7635,0.0034121573,101091.83,0.0,80004.555,790750.8
2292,Mainland China,Tianjin,2020-03-12,,,,279.51227,0.0028138454,102237.98,0.0,69401.51,663646.94
2293,Mainland China,Tianjin,2020-03-13,,,,279.88016,0.0020482112,102273.2,0.0,80562.57,816957.8
2294,Mainland China,Tianjin,2020-03-14,,,,283.82278,0.0018376325,101424.0,0.0,81290.12,805156.06
2295,Mainland China,Tianjin,2020-03-15,,,,280.8835,0.0025620116,102077.91,0.0,83010.26,818688.56
2296,Mainland China,Tianjin,2020-03-16,,,,280.67596,0.0034879954,101538.2,0.0,83095.48,813222.75
2297,Mainland China,Tianjin,2020-03-17,,,,287.51318,0.0032659234,100955.83,0.0,85119.32,834016.44
2298,Mainland China,Tianjin,2020-03-18,,,,288.23825,0.0024495656,100453.83,0.0,84812.47,844412.75
2299,Mainland China,Tianjin,2020-03-19,,,,284.64804,0.0019044724,100995.76,0.0,86438.45,879281.44
2300,Mainland China,Tianjin,2020-03-20,,,,288.17453,0.0036485216,100466.53,1.3713653e-06,82852.79,787775.06
2301,Mainland China,Tianjin,2020-03-21,,,,282.5044,0.0031703995,101479.37,0.0,85148.75,815829.8
2302,Mainland China,Tianjin,2020-03-22,,,,286.66885,0.003349405,101616.2,0.0,88220.03,865021.44
2303,Mainland China,Tianjin,2020-03-23,,,,nan,nan,nan,0.0,222674.23,2163778.5
2304,Mainland China,Beijing,2019-11-01,,,,284.6496,0.0047458317,97606.33,4.0454e-05,45997.883,437871.38
2305,Mainland China,Beijing,2019-11-02,,,,283.26047,0.0064041605,97436.91,0.00020430532,23162.248,184794.03
2306,Mainland China,Beijing,2019-11-03,,,,279.97867,0.0045385594,97908.34,3.3693932e-06,20098.178,163778.02
2307,Mainland China,Beijing,2019-11-04,,,,281.2954,0.0052153366,97557.836,-3.7252903e-09,46893.508,467507.06
2308,Mainland China,Beijing,2019-11-05,,,,281.81857,0.0046823323,97370.03,4.1104158e-07,48289.914,485432.84
2309,Mainland China,Beijing,2019-11-06,,,,280.87317,0.0048260274,97185.695,4.6417475e-07,41536.035,396460.16
2310,Mainland China,Beijing,2019-11-07,,,,277.46344,0.0028383662,97724.04,-3.7252903e-09,47064.35,489093.06
2311,Mainland China,Beijing,2019-11-08,,,,279.27557,0.0035072549,97451.445,-3.7252903e-09,46497.535,478974.38
2312,Mainland China,Beijing,2019-11-09,,,,281.53268,0.0051474776,96555.234,0.00059144635,37963.305,351710.62
2313,Mainland China,Beijing,2019-11-10,,,,280.60107,0.0037181969,96209.17,1.2259554e-05,43644.453,437650.28
2314,Mainland China,Beijing,2019-11-11,,,,282.13232,0.0037673537,96741.34,-3.7252903e-09,44536.664,453107.84
2315,Mainland China,Beijing,2019-11-12,,,,283.21512,0.0038479595,96909.34,1.855481e-08,42271.742,419834.78
2316,Mainland China,Beijing,2019-11-13,,,,272.4927,0.0012823615,97548.83,-2.0118955e-09,43132.9,465874.84
2317,Mainland China,Beijing,2019-11-14,,,,273.56613,0.002066316,96690.29,-3.7252903e-09,42556.895,440257.5
2318,Mainland China,Beijing,2019-11-15,,,,276.46704,0.0030972934,96923.5,5.6255466e-08,41788.086,432520.84
2319,Mainland China,Beijing,2019-11-16,,,,277.78656,0.004178,97030.766,6.8252746e-05,16206.471,150478.53
2320,Mainland China,Beijing,2019-11-17,,,,273.87827,0.0019622701,97424.39,8.046801e-06,19899.121,170506.11
2321,Mainland China,Beijing,2019-11-18,,,,270.13153,0.00074907276,97701.305,-3.7252903e-09,40421.586,443192.94
2322,Mainland China,Beijing,2019-11-19,,,,271.22107,0.0011888023,97828.086,-3.7252903e-09,40051.617,432115.38
2323,Mainland China,Beijing,2019-11-20,,,,272.91495,0.0018770229,97730.21,1.6939325e-07,39626.793,415681.7
2324,Mainland China,Beijing,2019-11-21,,,,273.6762,0.0028627778,97468.805,2.9109202e-07,34052.176,321971.5
2325,Mainland China,Beijing,2019-11-22,,,,277.36905,0.0040979986,97097.0,5.454207e-08,35767.844,369261.78
2326,Mainland China,Beijing,2019-11-23,,,,279.35413,0.0035026777,97437.805,2.137045e-06,31297.951,300232.3
2327,Mainland China,Beijing,2019-11-24,,,,269.944,0.0007725566,98817.875,-3.7252903e-09,36682.37,394596.7
2328,Mainland China,Beijing,2019-11-25,,,,268.26785,0.00090636406,98335.08,-3.7252903e-09,37698.36,416615.84
2329,Mainland China,Beijing,2019-11-26,,,,271.7422,0.0011533246,98317.766,-3.7252903e-09,36785.473,387464.06
2330,Mainland China,Beijing,2019-11-27,,,,269.56653,0.000985798,98921.12,-3.7252903e-09,36955.27,399908.0
2331,Mainland China,Beijing,2019-11-28,,,,267.90753,0.0014658525,98537.75,-3.7252903e-09,36535.453,386603.53
2332,Mainland China,Beijing,2019-11-29,,,,270.69336,0.0023646627,98169.695,0.00011173192,30764.875,303651.4
2333,Mainland China,Beijing,2019-11-30,,,,269.7945,0.0016138101,97878.984,3.9115548e-08,34009.06,327391.06
2334,Mainland China,Beijing,2019-12-01,,,,269.51938,0.0011633813,97770.36,0.0,36056.984,389383.16
2335,Mainland China,Beijing,2019-12-02,,,,270.41672,0.001156886,97503.58,0.0,35710.02,383843.3
2336,Mainland China,Beijing,2019-12-03,,,,272.98236,0.0015144558,97649.09,0.0,35535.727,377156.8
2337,Mainland China,Beijing,2019-12-04,,,,272.68698,0.001674218,98363.08,0.0,35210.06,375287.22
2338,Mainland China,Beijing,2019-12-05,,,,267.50494,0.0010461535,99052.96,0.0,34940.832,384693.22
2339,Mainland China,Beijing,2019-12-06,,,,268.18274,0.0016597321,98204.24,0.0,34675.656,369388.78
2340,Mainland China,Beijing,2019-12-07,,,,269.3017,0.001728996,97961.75,0.0,34741.46,372878.47
2341,Mainland China,Beijing,2019-12-08,,,,269.3281,0.0021200574,97153.99,9.844557e-09,34551.723,360190.66
2342,Mainland China,Beijing,2019-12-09,,,,271.97064,0.0022377295,96871.945,4.9186966e-08,33927.242,352870.7
2343,Mainland China,Beijing,2019-12-10,,,,271.82504,0.0016620698,97000.555,0.0,34272.703,363376.0
2344,Mainland China,Beijing,2019-12-11,,,,268.04807,0.0009134327,97770.38,0.0,34078.992,372778.0
2345,Mainland China,Beijing,2019-12-12,,,,268.26862,0.0011211184,97453.79,0.0,34010.336,365083.7
2346,Mainland China,Beijing,2019-12-13,,,,271.81104,0.0013770347,97931.92,0.0,33925.492,363996.06
2347,Mainland China,Beijing,2019-12-14,,,,271.1475,0.0017108193,97996.18,0.0,33681.473,359667.03
2348,Mainland China,Beijing,2019-12-15,,,,272.51282,0.0025354088,97520.05,0.00014256878,29782.145,290949.88
2349,Mainland China,Beijing,2019-12-16,,,,271.32465,0.0027158225,97058.21,6.207092e-05,18705.168,159686.19
2350,Mainland China,Beijing,2019-12-17,,,,268.42535,0.0013229849,98139.39,0.0,31795.135,333428.53
2351,Mainland China,Beijing,2019-12-18,,,,267.36395,0.0014443682,97934.91,1.0989009e-07,33253.27,348531.38
2352,Mainland China,Beijing,2019-12-19,,,,264.6302,0.0008852744,98056.37,0.0,33626.734,365748.28
2353,Mainland China,Beijing,2019-12-20,,,,265.035,0.0011615538,97604.41,1.1480342e-08,33575.82,357591.22
2354,Mainland China,Beijing,2019-12-21,,,,268.42813,0.0015663897,97275.14,1.5475478e-06,33409.87,355205.66
2355,Mainland China,Beijing,2019-12-22,,,,268.6192,0.0016280974,97297.92,4.1008043e-08,32905.316,343890.88
2356,Mainland China,Beijing,2019-12-23,,,,267.92188,0.0018660283,97894.54,2.2530341e-05,31905.754,332778.47
2357,Mainland China,Beijing,2019-12-24,,,,268.19644,0.0023482223,97432.09,2.4446703e-05,15254.145,129646.88
2358,Mainland China,Beijing,2019-12-25,,,,270.23312,0.0016089199,97659.12,4.522908e-06,32390.166,330429.78
2359,Mainland China,Beijing,2019-12-26,,,,267.84277,0.0012130477,97428.34,9.832617e-09,34179.195,367456.38
2360,Mainland China,Beijing,2019-12-27,,,,268.52707,0.0015046428,97106.03,0.0,34317.46,361900.47
2361,Mainland China,Beijing,2019-12-28,,,,268.80087,0.0019244703,96906.484,0.0,34496.566,361253.0
2362,Mainland China,Beijing,2019-12-29,,,,268.86035,0.0012922212,97614.7,0.0,33333.113,341026.94
2363,Mainland China,Beijing,2019-12-30,,,,260.10226,0.00046506917,98935.055,0.0,34867.266,389176.16
2364,Mainland China,Beijing,2019-12-31,,,,261.08356,0.0006242646,98255.836,0.0,35136.227,389589.2
2365,Mainland China,Beijing,2020-01-01,,,,264.51102,0.00087373663,98018.734,0.0,35379.832,378545.53
2366,Mainland China,Beijing,2020-01-02,,,,268.01483,0.0012667181,98031.54,0.0,31371.582,312355.97
2367,Mainland China,Beijing,2020-01-03,,,,270.3058,0.0015143945,97790.25,0.0,36026.984,378578.34
2368,Mainland China,Beijing,2020-01-04,,,,271.57132,0.0016197213,97987.555,0.0,36249.86,381492.97
2369,Mainland China,Beijing,2020-01-05,,,,270.51398,0.0024683652,97887.8,0.000116234696,26966.7,252879.94
2370,Mainland China,Beijing,2020-01-06,,,,270.66727,0.0023656911,97553.32,1.7713637e-07,36499.582,349972.7
2371,Mainland China,Beijing,2020-01-07,,,,268.96997,0.0014294413,97646.766,0.0,25870.264,232245.75
2372,Mainland China,Beijing,2020-01-08,,,,267.2921,0.0013255643,97839.66,0.0,37397.223,398411.3
2373,Mainland China,Beijing,2020-01-09,,,,267.6437,0.0015164361,97643.49,0.0,37577.99,390038.7
2374,Mainland China,Beijing,2020-01-10,,,,268.70697,0.0012984439,97615.88,0.0,38259.453,406683.12
2375,Mainland China,Beijing,2020-01-11,,,,266.79694,0.0012597758,97546.39,2.1126336e-06,24707.527,218254.11
2376,Mainland China,Beijing,2020-01-12,,,,266.23807,0.0011633903,97408.195,1.7911245e-07,38044.52,393580.06
2377,Mainland China,Beijing,2020-01-13,,,,264.87405,0.00093062955,97686.79,0.0,39380.953,422104.66
2378,Mainland China,Beijing,2020-01-14,,,,263.79718,0.0010471293,97889.3,0.0,39808.445,426532.94
2379,Mainland China,Beijing,2020-01-15,,,,266.14935,0.0012572751,97955.11,0.0,40201.16,424604.56
2380,Mainland China,Beijing,2020-01-16,,,,266.77457,0.0012130019,97932.33,0.0,38222.098,384945.66
2381,Mainland China,Beijing,2020-01-17,,,,267.928,0.0015176784,97577.26,8.177132e-08,38293.42,379118.0
2382,Mainland China,Beijing,2020-01-18,,,,267.62897,0.0015888979,97187.41,9.1490506e-08,34953.92,324759.16
2383,Mainland China,Beijing,2020-01-19,,,,269.92822,0.0012149059,97223.62,0.0,41944.516,440080.88
2384,Mainland China,Beijing,2020-01-20,,,,268.51752,0.0010874601,97645.45,0.0,42385.06,453775.84
2385,Mainland China,Beijing,2020-01-21,,,,267.79547,0.0014995302,97375.5,0.0,42430.414,433223.03
2386,Mainland China,Beijing,2020-01-22,,14.0,,269.29666,0.0018000135,97388.445,0.0,43252.42,443365.38
2387,Mainland China,Beijing,2020-01-23,,22.0,,271.4797,0.0016550464,98235.33,0.0,43771.934,455184.66
